MeasureItem	Month	Year	Category	Area	MeasureItemID	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	6	2025	Solar	BA	B16	100	22.8401600000000000	
Monthly Domestic Values	7	2025	Solar	BA	B16	100	21.8260100000000000	
Monthly Domestic Values	8	2025	Solar	BA	B16	100	17.6184500000000000	
Monthly Domestic Values	9	2025	Solar	BA	B16	100	15.2459700000000000	
Monthly Domestic Values	10	2025	Solar	BA	B16	100	10.8536000000000000	
Monthly Domestic Values	11	2025	Solar	BA	B16	100	6.5762700000000000	
Monthly Domestic Values	12	2025	Solar	BA	B16	100	7.1154600000000000	
Monthly Domestic Values	1	2025	Wind Onshore	BA	B19	100	24.9977500000000000	
Monthly Domestic Values	2	2025	Wind Onshore	BA	B19	100	12.1696000000000000	
Monthly Domestic Values	3	2025	Wind Onshore	BA	B19	100	19.6223400000000000	
Monthly Domestic Values	4	2025	Wind Onshore	BA	B19	100	18.1575500000000000	
Monthly Domestic Values	5	2025	Wind Onshore	BA	B19	100	13.9600300000000000	
Monthly Domestic Values	6	2025	Wind Onshore	BA	B19	100	11.1060000000000000	
Monthly Domestic Values	7	2025	Wind Onshore	BA	B19	100	13.8349200000000000	
Monthly Domestic Values	8	2025	Wind Onshore	BA	B19	100	10.2654200000000000	
Monthly Domestic Values	9	2025	Wind Onshore	BA	B19	100	6.8104300000000000	
Monthly Domestic Values	10	2025	Wind Onshore	BA	B19	100	15.6901000000000000	
Monthly Domestic Values	11	2025	Wind Onshore	BA	B19	100	17.0606500000000000	
Monthly Domestic Values	12	2025	Wind Onshore	BA	B19	100	11.2008800000000000	
Monthly Domestic Values	1	2025	Biomass	BE	B01	100	57.5619075000000000	
Monthly Domestic Values	2	2025	Biomass	BE	B01	100	51.6427350000000000	
Monthly Domestic Values	3	2025	Biomass	BE	B01	100	60.0359975000000000	
Monthly Domestic Values	4	2025	Biomass	BE	B01	100	56.7491950000000000	
Monthly Domestic Values	5	2025	Biomass	BE	B01	100	49.4573125000000000	
Monthly Domestic Values	6	2025	Biomass	BE	B01	100	61.3945450000000000	
Monthly Domestic Values	7	2025	Biomass	BE	B01	100	48.7649625000000000	
Monthly Domestic Values	8	2025	Biomass	BE	B01	100	65.6373100000000000	
Monthly Domestic Values	9	2025	Biomass	BE	B01	100	166.1043550000000000	
Monthly Domestic Values	10	2025	Biomass	BE	B01	100	96.6390825000000000	
Monthly Domestic Values	11	2025	Biomass	BE	B01	100	68.2297500000000000	
Monthly Domestic Values	12	2025	Biomass	BE	B01	100	64.4631550000000000	
Monthly Domestic Values	1	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	97.6844175000000000	
Monthly Domestic Values	2	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	77.5077925000000000	
Monthly Domestic Values	3	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	99.2745175000000000	
Monthly Domestic Values	4	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	110.9899900000000000	
Monthly Domestic Values	5	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	96.5706300000000000	
Monthly Domestic Values	6	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	103.0372475000000000	
Monthly Domestic Values	7	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	94.7032225000000000	
Monthly Domestic Values	8	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	99.0528100000000000	
Monthly Domestic Values	9	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	128.1365775000000000	
Monthly Domestic Values	10	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	121.4148000000000000	
Monthly Domestic Values	11	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	77.0048800000000000	
Monthly Domestic Values	12	2025	Consumption of Hydro Pumped Storage	BE	(B10)	100	70.1671550000000000	
Monthly Domestic Values	1	2025	Consumption of Wind Offshore	BE	(B18)	100	1.8407875000000000	
Monthly Domestic Values	2	2025	Consumption of Wind Offshore	BE	(B18)	100	1.0043500000000000	
Monthly Domestic Values	3	2025	Consumption of Wind Offshore	BE	(B18)	100	2.6114425000000000	
Monthly Domestic Values	4	2025	Consumption of Wind Offshore	BE	(B18)	100	2.1590200000000000	
Monthly Domestic Values	5	2025	Consumption of Wind Offshore	BE	(B18)	100	1.0087300000000000	
Monthly Domestic Values	6	2025	Consumption of Wind Offshore	BE	(B18)	100	1.7710700000000000	
Monthly Domestic Values	7	2025	Consumption of Wind Offshore	BE	(B18)	100	4.0835425000000000	
Monthly Domestic Values	8	2025	Consumption of Wind Offshore	BE	(B18)	100	1.4776275000000000	
Monthly Domestic Values	9	2025	Consumption of Wind Offshore	BE	(B18)	100	1.3948225000000000	
Monthly Domestic Values	10	2025	Consumption of Wind Offshore	BE	(B18)	100	1.3308550000000000	
Monthly Domestic Values	11	2025	Consumption of Wind Offshore	BE	(B18)	100	0.44323000000000000000	
Monthly Domestic Values	12	2025	Consumption of Wind Offshore	BE	(B18)	100	0.09272750000000000000	
Monthly Domestic Values	1	2025	Energy storage	BE	B25	100	13.3512625000000000	
Monthly Domestic Values	2	2025	Energy storage	BE	B25	100	12.2734100000000000	
Monthly Domestic Values	3	2025	Energy storage	BE	B25	100	15.6417375000000000	
Monthly Domestic Values	4	2025	Energy storage	BE	B25	100	14.1425025000000000	
Monthly Domestic Values	5	2025	Energy storage	BE	B25	100	12.5585650000000000	
Monthly Domestic Values	6	2025	Energy storage	BE	B25	100	12.3836075000000000	
Monthly Domestic Values	7	2025	Energy storage	BE	B25	100	11.4940675000000000	
Monthly Domestic Values	8	2025	Energy storage	BE	B25	100	18.3151550000000000	
Monthly Domestic Values	9	2025	Energy storage	BE	B25	100	26.8867725000000000	
Monthly Domestic Values	10	2025	Energy storage	BE	B25	100	45.6914175000000000	
Monthly Domestic Values	11	2025	Energy storage	BE	B25	100	56.0179050000000000	
Monthly Domestic Values	12	2025	Energy storage	BE	B25	100	48.8146375000000000	
Monthly Domestic Values	1	2025	Export	BE	67	100	1017.138690	
Monthly Domestic Values	2	2025	Export	BE	67	100	883.035519	
Monthly Domestic Values	3	2025	Export	BE	67	100	1101.433069	
Monthly Domestic Values	4	2025	Export	BE	67	100	882.526213	
Monthly Domestic Values	5	2025	Export	BE	67	100	843.223783	
Monthly Domestic Values	6	2025	Export	BE	67	100	828.933065	
Monthly Domestic Values	7	2025	Export	BE	67	100	824.441377	
Monthly Domestic Values	8	2025	Export	BE	67	100	967.615505	
Monthly Domestic Values	9	2025	Export	BE	67	100	965.589277	
Monthly Domestic Values	10	2025	Export	BE	67	100	948.127052	
Monthly Domestic Values	11	2025	Export	BE	67	100	965.175944	
Monthly Domestic Values	12	2025	Export	BE	67	100	947.186050	
Monthly Domestic Values	1	2025	Fossil Gas	BE	B04	100	1533.9694600000000000	
Monthly Domestic Values	2	2025	Fossil Gas	BE	B04	100	1608.7540025000000000	
Monthly Domestic Values	3	2025	Fossil Gas	BE	B04	100	1263.1342725000000000	
Monthly Domestic Values	4	2025	Fossil Gas	BE	B04	100	1108.8638900000000000	
Monthly Domestic Values	5	2025	Fossil Gas	BE	B04	100	674.6970725000000000	
Monthly Domestic Values	6	2025	Fossil Gas	BE	B04	100	738.9594675000000000	
Monthly Domestic Values	7	2025	Fossil Gas	BE	B04	100	1011.2641875000000000	
Monthly Domestic Values	8	2025	Fossil Gas	BE	B04	100	635.4571325000000000	
Monthly Domestic Values	9	2025	Fossil Gas	BE	B04	100	538.8108975000000000	
Monthly Domestic Values	10	2025	Fossil Gas	BE	B04	100	1053.9469150000000000	
Monthly Domestic Values	11	2025	Fossil Gas	BE	B04	100	1130.1654750000000000	
Monthly Domestic Values	12	2025	Fossil Gas	BE	B04	100	1404.8584975000000000	
Monthly Domestic Values	1	2025	Fossil Oil	BE	B06	100	0.34877500000000000000	
Monthly Domestic Values	2	2025	Fossil Oil	BE	B06	100	0.05860500000000000000	
Monthly Domestic Values	3	2025	Fossil Oil	BE	B06	100	0.01836250000000000000	
Monthly Domestic Values	4	2025	Fossil Oil	BE	B06	100	0.01289000000000000000	
Monthly Domestic Values	5	2025	Fossil Oil	BE	B06	100	0.00296250000000000000	
Monthly Domestic Values	6	2025	Fossil Oil	BE	B06	100	0.32426500000000000000	
Monthly Domestic Values	7	2025	Fossil Oil	BE	B06	100	0.02853500000000000000	
Monthly Domestic Values	8	2025	Fossil Oil	BE	B06	100	0.02719750000000000000	
Monthly Domestic Values	9	2025	Fossil Oil	BE	B06	100	0.03232750000000000000	
Monthly Domestic Values	10	2025	Fossil Oil	BE	B06	100	0.08297250000000000000	
Monthly Domestic Values	11	2025	Fossil Oil	BE	B06	100	0.02447000000000000000	
Monthly Domestic Values	12	2025	Fossil Oil	BE	B06	100	0.02380750000000000000	
Monthly Domestic Values	1	2025	Hydro Pumped Storage	BE	B10	100	71.3921550000000000	
Monthly Domestic Values	2	2025	Hydro Pumped Storage	BE	B10	100	56.2933075000000000	
Monthly Domestic Values	3	2025	Hydro Pumped Storage	BE	B10	100	72.2148400000000000	
Monthly Domestic Values	4	2025	Hydro Pumped Storage	BE	B10	100	81.6796400000000000	
Monthly Domestic Values	5	2025	Hydro Pumped Storage	BE	B10	100	71.2667050000000000	
Monthly Domestic Values	6	2025	Hydro Pumped Storage	BE	B10	100	75.4393900000000000	
Monthly Domestic Values	7	2025	Hydro Pumped Storage	BE	B10	100	68.5451825000000000	
Monthly Domestic Values	8	2025	Hydro Pumped Storage	BE	B10	100	71.1793725000000000	
Monthly Domestic Values	9	2025	Hydro Pumped Storage	BE	B10	100	94.4894000000000000	
Monthly Domestic Values	10	2025	Hydro Pumped Storage	BE	B10	100	89.3152825000000000	
Monthly Domestic Values	11	2025	Hydro Pumped Storage	BE	B10	100	55.2653650000000000	
Monthly Domestic Values	12	2025	Hydro Pumped Storage	BE	B10	100	50.3587525000000000	
Monthly Domestic Values	1	2025	Hydro Run-of-river and poundage	BE	B11	100	28.3515675000000000	
Monthly Domestic Values	2	2025	Hydro Run-of-river and poundage	BE	B11	100	28.6725550000000000	
Monthly Domestic Values	3	2025	Hydro Run-of-river and poundage	BE	B11	100	21.2402550000000000	
Monthly Domestic Values	4	2025	Hydro Run-of-river and poundage	BE	B11	100	9.8421525000000000	
Monthly Domestic Values	5	2025	Hydro Run-of-river and poundage	BE	B11	100	6.0431525000000000	
Monthly Domestic Values	6	2025	Hydro Run-of-river and poundage	BE	B11	100	0.56999000000000000000	
Monthly Domestic Values	7	2025	Hydro Run-of-river and poundage	BE	B11	100	0.36029750000000000000	
Monthly Domestic Values	8	2025	Hydro Run-of-river and poundage	BE	B11	100	2.9759425000000000	
Monthly Domestic Values	9	2025	Hydro Run-of-river and poundage	BE	B11	100	6.4184575000000000	
Monthly Domestic Values	10	2025	Hydro Run-of-river and poundage	BE	B11	100	3.1362000000000000	
Monthly Domestic Values	11	2025	Hydro Run-of-river and poundage	BE	B11	100	2.8599500000000000	
Monthly Domestic Values	12	2025	Hydro Run-of-river and poundage	BE	B11	100	7.1450475000000000	
Monthly Domestic Values	1	2025	Import	BE	99	100	2451.674845	
Monthly Domestic Values	2	2025	Import	BE	99	100	1680.407185	
Monthly Domestic Values	3	2025	Import	BE	99	100	2024.136756	
Monthly Domestic Values	4	2025	Import	BE	99	100	1983.739655	
Monthly Domestic Values	5	2025	Import	BE	99	100	1805.781799	
Monthly Domestic Values	6	2025	Import	BE	99	100	1724.263590	
Monthly Domestic Values	7	2025	Import	BE	99	100	2128.429859	
Monthly Domestic Values	8	2025	Import	BE	99	100	2116.287257	
Monthly Domestic Values	9	2025	Import	BE	99	100	2193.314897	
Monthly Domestic Values	10	2025	Import	BE	99	100	2482.025410	
Monthly Domestic Values	11	2025	Import	BE	99	100	2219.908156	
Monthly Domestic Values	12	2025	Import	BE	99	100	2448.319104	
Monthly Domestic Values	1	2025	Nuclear	BE	B14	100	2872.4948975000000000	
Monthly Domestic Values	2	2025	Nuclear	BE	B14	100	2476.8479050000000000	
Monthly Domestic Values	3	2025	Nuclear	BE	B14	100	2373.9940650000000000	
Monthly Domestic Values	4	2025	Nuclear	BE	B14	100	1578.8213700000000000	
Monthly Domestic Values	5	2025	Nuclear	BE	B14	100	1794.8538675000000000	
Monthly Domestic Values	6	2025	Nuclear	BE	B14	100	1706.7579300000000000	
Monthly Domestic Values	7	2025	Nuclear	BE	B14	100	1482.2880625000000000	
Monthly Domestic Values	8	2025	Nuclear	BE	B14	100	1747.4266250000000000	
Monthly Domestic Values	9	2025	Nuclear	BE	B14	100	1659.2278875000000000	
Monthly Domestic Values	10	2025	Nuclear	BE	B14	100	1594.1558500000000000	
Monthly Domestic Values	11	2025	Nuclear	BE	B14	100	1803.7516150000000000	
Monthly Domestic Values	12	2025	Nuclear	BE	B14	100	1536.5493025000000000	
Monthly Domestic Values	1	2025	Other	BE	B20	100	515.3620425000000000	
Monthly Domestic Values	2	2025	Other	BE	B20	100	538.6205025000000000	
Monthly Domestic Values	3	2025	Other	BE	B20	100	536.0216525000000000	
Monthly Domestic Values	4	2025	Other	BE	B20	100	441.3408125000000000	
Monthly Domestic Values	5	2025	Other	BE	B20	100	440.2701150000000000	
Monthly Domestic Values	6	2025	Other	BE	B20	100	412.4282440140000000	
Monthly Domestic Values	7	2025	Other	BE	B20	100	648.1433489400000000	
Monthly Domestic Values	8	2025	Other	BE	B20	100	629.9815063050000000	
Monthly Domestic Values	9	2025	Other	BE	B20	100	492.0217046160000000	
Monthly Domestic Values	10	2025	Other	BE	B20	100	709.5346049890000000	
Monthly Domestic Values	11	2025	Other	BE	B20	100	674.0915111470000000	
Monthly Domestic Values	12	2025	Other	BE	B20	100	839.0037613510000000	
Monthly Domestic Values	1	2025	Solar	BE	B16	100	206.4078000000000000	
Monthly Domestic Values	2	2025	Solar	BE	B16	100	468.2137875000000000	
Monthly Domestic Values	3	2025	Solar	BE	B16	100	997.7266600000000000	
Monthly Domestic Values	4	2025	Solar	BE	B16	100	1260.1565100000000000	
Monthly Domestic Values	5	2025	Solar	BE	B16	100	1318.6378925000000000	
Monthly Domestic Values	6	2025	Solar	BE	B16	100	1370.4754700000000000	
Monthly Domestic Values	7	2025	Solar	BE	B16	100	1288.8159980000000000	
Monthly Domestic Values	8	2025	Solar	BE	B16	100	1277.2395887500000000	
Monthly Domestic Values	9	2025	Solar	BE	B16	100	984.0795012500000000	
Monthly Domestic Values	10	2025	Solar	BE	B16	100	464.2711652500000000	
Monthly Domestic Values	11	2025	Solar	BE	B16	100	315.6012677500000000	
Monthly Domestic Values	12	2025	Solar	BE	B16	100	248.4320042500000000	
Monthly Domestic Values	1	2025	Waste	BE	B17	100	170.4035975000000000	
Monthly Domestic Values	2	2025	Waste	BE	B17	100	162.6864950000000000	
Monthly Domestic Values	3	2025	Waste	BE	B17	100	196.8660850000000000	
Monthly Domestic Values	4	2025	Waste	BE	B17	100	190.8111975000000000	
Monthly Domestic Values	5	2025	Waste	BE	B17	100	171.5471775000000000	
Monthly Domestic Values	6	2025	Waste	BE	B17	100	160.2452525000000000	
Monthly Domestic Values	7	2025	Waste	BE	B17	100	179.0169300000000000	
Monthly Domestic Values	8	2025	Waste	BE	B17	100	177.2224400000000000	
Monthly Domestic Values	9	2025	Waste	BE	B17	100	158.8736150000000000	
Monthly Domestic Values	10	2025	Waste	BE	B17	100	158.9278150000000000	
Monthly Domestic Values	11	2025	Waste	BE	B17	100	168.7125475000000000	
Monthly Domestic Values	12	2025	Waste	BE	B17	100	184.8058600000000000	
Monthly Domestic Values	1	2025	Wind Offshore	BE	B18	100	560.6774825000000000	
Monthly Domestic Values	2	2025	Wind Offshore	BE	B18	100	532.1112775000000000	
Monthly Domestic Values	3	2025	Wind Offshore	BE	B18	100	276.7412150000000000	
Monthly Domestic Values	4	2025	Wind Offshore	BE	B18	100	353.9169650000000000	
Monthly Domestic Values	5	2025	Wind Offshore	BE	B18	100	549.7069075000000000	
Monthly Domestic Values	6	2025	Wind Offshore	BE	B18	100	589.0102300000000000	
Monthly Domestic Values	7	2025	Wind Offshore	BE	B18	100	301.3439350000000000	
Monthly Domestic Values	8	2025	Wind Offshore	BE	B18	100	414.3899400000000000	
Monthly Domestic Values	9	2025	Wind Offshore	BE	B18	100	729.4963625000000000	
Monthly Domestic Values	10	2025	Wind Offshore	BE	B18	100	738.3340625000000000	
Monthly Domestic Values	11	2025	Wind Offshore	BE	B18	100	853.9064125000000000	
Monthly Domestic Values	12	2025	Wind Offshore	BE	B18	100	889.7952925000000000	
Monthly Domestic Values	1	2025	Wind Onshore	BE	B19	100	514.1441375000000000	
Monthly Domestic Values	2	2025	Wind Onshore	BE	B19	100	408.8763725000000000	
Monthly Domestic Values	3	2025	Wind Onshore	BE	B19	100	307.2391700000000000	
Monthly Domestic Values	4	2025	Wind Onshore	BE	B19	100	331.7059825000000000	
Monthly Domestic Values	5	2025	Wind Onshore	BE	B19	100	414.8795700000000000	
Monthly Domestic Values	6	2025	Wind Onshore	BE	B19	100	373.3277681220000000	
Monthly Domestic Values	7	2025	Wind Onshore	BE	B19	100	270.9427878790000000	
Monthly Domestic Values	8	2025	Wind Onshore	BE	B19	100	284.1444779250000000	
Monthly Domestic Values	9	2025	Wind Onshore	BE	B19	100	524.4959832880000000	
Monthly Domestic Values	10	2025	Wind Onshore	BE	B19	100	555.1414876050000000	
Monthly Domestic Values	11	2025	Wind Onshore	BE	B19	100	660.1744961430000000	
Monthly Domestic Values	12	2025	Wind Onshore	BE	B19	100	920.8718680600000000	
Monthly Domestic Values	1	2025	Biomass	BG	B01	100	12.7242200000000000	
Monthly Domestic Values	2	2025	Biomass	BG	B01	100	13.3117000000000000	
Monthly Domestic Values	3	2025	Biomass	BG	B01	100	13.4932000000000000	
Monthly Domestic Values	4	2025	Biomass	BG	B01	100	12.8213100000000000	
Monthly Domestic Values	5	2025	Biomass	BG	B01	100	12.3480600000000000	
Monthly Domestic Values	6	2025	Biomass	BG	B01	100	9.1256900000000000	
Monthly Domestic Values	7	2025	Biomass	BG	B01	100	10.6941300000000000	
Monthly Domestic Values	8	2025	Biomass	BG	B01	100	10.2049200000000000	
Monthly Domestic Values	9	2025	Biomass	BG	B01	100	8.9429000000000000	
Monthly Domestic Values	10	2025	Biomass	BG	B01	100	9.5993108080000000	
Monthly Domestic Values	11	2025	Biomass	BG	B01	100	8.7558272400000000	
Monthly Domestic Values	12	2025	Biomass	BG	B01	100	9.2405355440000000	
Monthly Domestic Values	1	2025	Export	BG	67	100	520.543400	
Monthly Domestic Values	2	2025	Export	BG	67	100	487.158720	
Monthly Domestic Values	3	2025	Export	BG	67	100	605.803680	
Monthly Domestic Values	4	2025	Export	BG	67	100	639.893590	
Monthly Domestic Values	5	2025	Export	BG	67	100	406.882540	
Monthly Domestic Values	6	2025	Export	BG	67	100	668.433210	
Monthly Domestic Values	7	2025	Export	BG	67	100	603.725130	
Monthly Domestic Values	8	2025	Export	BG	67	100	626.184140	
Monthly Domestic Values	9	2025	Export	BG	67	100	571.566350	
Monthly Domestic Values	10	2025	Export	BG	67	100	345.553830	
Monthly Domestic Values	11	2025	Export	BG	67	100	213.358149	
Monthly Domestic Values	12	2025	Export	BG	67	100	382.128681	
Monthly Domestic Values	1	2025	Fossil Brown coal/Lignite	BG	B02	100	1465.6502700000000000	
Monthly Domestic Values	2	2025	Fossil Brown coal/Lignite	BG	B02	100	1509.3672800000000000	
Monthly Domestic Values	3	2025	Fossil Brown coal/Lignite	BG	B02	100	711.9750400000000000	
Monthly Domestic Values	4	2025	Fossil Brown coal/Lignite	BG	B02	100	541.3563400000000000	
Monthly Domestic Values	5	2025	Fossil Brown coal/Lignite	BG	B02	100	432.8937800000000000	
Monthly Domestic Values	6	2025	Fossil Brown coal/Lignite	BG	B02	100	451.1953400000000000	
Monthly Domestic Values	7	2025	Fossil Brown coal/Lignite	BG	B02	100	570.2716600000000000	
Monthly Domestic Values	8	2025	Fossil Brown coal/Lignite	BG	B02	100	484.2909100000000000	
Monthly Domestic Values	9	2025	Fossil Brown coal/Lignite	BG	B02	100	425.7367500000000000	
Monthly Domestic Values	10	2025	Fossil Brown coal/Lignite	BG	B02	100	734.9577825800000000	
Monthly Domestic Values	11	2025	Fossil Brown coal/Lignite	BG	B02	100	874.2938850650000000	
